design,size,offset,mazeEndIter,DRCCost,MarkerCost,FixedShapeCost,Decay,ripupMode,followGuide,DRC
10,7.0,0.0,64.0,8.0,32.0,800.0,0.999,NEARDRC,False,0
10,7.0,-1.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
10,7.0,-2.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
10,7.0,-3.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
10,7.0,-4.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
10,7.0,-5.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
10,7.0,-6.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
11,7.0,0.0,3.0,8.0,0.0,8.0,0.95,ALL,True,12295
11,7.0,-2.0,3.0,8.0,8.0,8.0,0.95,ALL,True,1090
11,7.0,-5.0,3.0,8.0,8.0,8.0,0.95,ALL,True,911
11,7.0,0.0,8.0,8.0,32.0,16.0,0.95,DRC,False,18
11,7.0,-1.0,8.0,8.0,32.0,16.0,0.95,DRC,False,0
11,7.0,-2.0,8.0,8.0,32.0,16.0,0.95,DRC,False,0
11,7.0,-3.0,8.0,8.0,32.0,16.0,0.95,DRC,False,0
11,7.0,-4.0,8.0,8.0,32.0,16.0,0.95,DRC,False,0
11,7.0,-5.0,8.0,8.0,32.0,16.0,0.95,DRC,False,0
11,7.0,-6.0,8.0,8.0,32.0,16.0,0.95,DRC,False,0
11,7.0,0.0,8.0,16.0,32.0,24.0,0.95,DRC,False,0
11,7.0,-1.0,8.0,16.0,32.0,24.0,0.95,DRC,False,0
11,7.0,-2.0,8.0,16.0,32.0,24.0,0.95,DRC,False,0
11,7.0,-3.0,8.0,16.0,32.0,24.0,0.95,DRC,False,0
11,7.0,-4.0,8.0,16.0,32.0,24.0,0.95,DRC,False,0
11,7.0,-5.0,8.0,16.0,32.0,32.0,0.95,DRC,False,0
11,7.0,-6.0,8.0,16.0,32.0,32.0,0.95,DRC,False,0
11,7.0,-3.0,8.0,8.0,32.0,32.0,0.95,ALL,False,0
11,7.0,0.0,8.0,32.0,32.0,32.0,0.95,DRC,False,0
11,7.0,-1.0,8.0,32.0,32.0,32.0,0.95,DRC,False,0
11,7.0,-2.0,8.0,32.0,32.0,80.0,0.95,DRC,False,0
11,7.0,-3.0,8.0,32.0,32.0,80.0,0.95,DRC,False,0
11,7.0,-4.0,8.0,32.0,32.0,80.0,0.95,DRC,False,0
11,7.0,-5.0,8.0,8.0,32.0,80.0,0.95,NEARDRC,False,0
11,7.0,-6.0,8.0,32.0,32.0,80.0,0.95,DRC,False,0
11,5.0,-2.0,8.0,8.0,32.0,80.0,0.95,ALL,False,0
11,7.0,0.0,8.0,64.0,64.0,80.0,0.95,DRC,False,0
11,7.0,-1.0,8.0,64.0,64.0,80.0,0.95,DRC,False,0
11,7.0,-2.0,8.0,64.0,64.0,80.0,0.95,DRC,False,0
11,7.0,-3.0,8.0,64.0,64.0,80.0,0.95,DRC,False,0
11,7.0,-4.0,8.0,8.0,32.0,400.0,0.95,NEARDRC,False,0
11,7.0,-5.0,8.0,64.0,64.0,400.0,0.95,DRC,False,0
11,7.0,-6.0,8.0,64.0,64.0,400.0,0.95,DRC,False,0
11,3.0,-1.0,8.0,8.0,32.0,400.0,0.95,ALL,False,0
11,7.0,0.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
11,7.0,-1.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
11,7.0,-2.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
11,7.0,-3.0,8.0,8.0,32.0,400.0,0.95,NEARDRC,False,0
11,7.0,-4.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
11,7.0,-5.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
11,7.0,-6.0,8.0,128.0,128.0,800.0,0.99,DRC,False,0
11,3.0,-2.0,8.0,8.0,32.0,800.0,0.99,ALL,False,0
11,7.0,0.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
11,7.0,-1.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
11,7.0,-2.0,16.0,8.0,32.0,800.0,0.99,NEARDRC,False,0
11,7.0,-3.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
11,7.0,-4.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
11,7.0,-5.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
11,7.0,-6.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
11,3.0,0.0,8.0,8.0,32.0,800.0,0.99,ALL,False,0
11,7.0,0.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
11,7.0,-1.0,32.0,8.0,32.0,800.0,0.999,NEARDRC,False,0
11,7.0,-2.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
11,7.0,-3.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
11,7.0,-4.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
11,7.0,-5.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
11,7.0,-6.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
11,3.0,-1.0,8.0,8.0,32.0,800.0,0.999,ALL,False,0
11,7.0,0.0,64.0,8.0,32.0,800.0,0.999,NEARDRC,False,0
11,7.0,-1.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
11,7.0,-2.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
11,7.0,-3.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
11,7.0,-4.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
11,7.0,-5.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
11,7.0,-6.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
12,7.0,0.0,3.0,8.0,0.0,8.0,0.95,ALL,True,232
12,7.0,-2.0,3.0,8.0,8.0,8.0,0.95,ALL,True,16
12,7.0,-5.0,3.0,8.0,8.0,8.0,0.95,ALL,True,12
12,7.0,0.0,8.0,8.0,32.0,16.0,0.95,DRC,False,1
12,7.0,-1.0,8.0,8.0,32.0,16.0,0.95,DRC,False,0
12,7.0,-2.0,8.0,8.0,32.0,16.0,0.95,DRC,False,0
12,7.0,-3.0,8.0,8.0,32.0,16.0,0.95,DRC,False,0
12,7.0,-4.0,8.0,8.0,32.0,16.0,0.95,DRC,False,0
12,7.0,-5.0,8.0,8.0,32.0,16.0,0.95,DRC,False,0
12,7.0,-6.0,8.0,8.0,32.0,16.0,0.95,DRC,False,0
12,7.0,0.0,8.0,16.0,32.0,24.0,0.95,DRC,False,0
12,7.0,-1.0,8.0,16.0,32.0,24.0,0.95,DRC,False,0
12,7.0,-2.0,8.0,16.0,32.0,24.0,0.95,DRC,False,0
12,7.0,-3.0,8.0,16.0,32.0,24.0,0.95,DRC,False,0
12,7.0,-4.0,8.0,16.0,32.0,24.0,0.95,DRC,False,0
12,7.0,-5.0,8.0,16.0,32.0,32.0,0.95,DRC,False,0
12,7.0,-6.0,8.0,16.0,32.0,32.0,0.95,DRC,False,0
12,7.0,-3.0,8.0,8.0,32.0,32.0,0.95,ALL,False,0
12,7.0,0.0,8.0,32.0,32.0,32.0,0.95,DRC,False,0
12,7.0,-1.0,8.0,32.0,32.0,32.0,0.95,DRC,False,0
12,7.0,-2.0,8.0,32.0,32.0,80.0,0.95,DRC,False,0
12,7.0,-3.0,8.0,32.0,32.0,80.0,0.95,DRC,False,0
12,7.0,-4.0,8.0,32.0,32.0,80.0,0.95,DRC,False,0
12,7.0,-5.0,8.0,8.0,32.0,80.0,0.95,NEARDRC,False,0
12,7.0,-6.0,8.0,32.0,32.0,80.0,0.95,DRC,False,0
12,5.0,-2.0,8.0,8.0,32.0,80.0,0.95,ALL,False,0
12,7.0,0.0,8.0,64.0,64.0,80.0,0.95,DRC,False,0
12,7.0,-1.0,8.0,64.0,64.0,80.0,0.95,DRC,False,0
12,7.0,-2.0,8.0,64.0,64.0,80.0,0.95,DRC,False,0
12,7.0,-3.0,8.0,64.0,64.0,80.0,0.95,DRC,False,0
12,7.0,-4.0,8.0,8.0,32.0,400.0,0.95,NEARDRC,False,0
12,7.0,-5.0,8.0,64.0,64.0,400.0,0.95,DRC,False,0
12,7.0,-6.0,8.0,64.0,64.0,400.0,0.95,DRC,False,0
12,3.0,-1.0,8.0,8.0,32.0,400.0,0.95,ALL,False,0
12,7.0,0.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
12,7.0,-1.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
12,7.0,-2.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
12,7.0,-3.0,8.0,8.0,32.0,400.0,0.95,NEARDRC,False,0
12,7.0,-4.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
12,7.0,-5.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
12,7.0,-6.0,8.0,128.0,128.0,800.0,0.99,DRC,False,0
12,3.0,-2.0,8.0,8.0,32.0,800.0,0.99,ALL,False,0
12,7.0,0.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
12,7.0,-1.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
12,7.0,-2.0,16.0,8.0,32.0,800.0,0.99,NEARDRC,False,0
12,7.0,-3.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
12,7.0,-4.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
12,7.0,-5.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
12,7.0,-6.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
12,3.0,0.0,8.0,8.0,32.0,800.0,0.99,ALL,False,0
12,7.0,0.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
12,7.0,-1.0,32.0,8.0,32.0,800.0,0.999,NEARDRC,False,0
12,7.0,-2.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
12,7.0,-3.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
12,7.0,-4.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
12,7.0,-5.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
12,7.0,-6.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
12,3.0,-1.0,8.0,8.0,32.0,800.0,0.999,ALL,False,0
12,7.0,0.0,64.0,8.0,32.0,800.0,0.999,NEARDRC,False,0
12,7.0,-1.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
12,7.0,-2.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
12,7.0,-3.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
12,7.0,-4.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
12,7.0,-5.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
12,7.0,-6.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
13,7.0,0.0,3.0,8.0,0.0,8.0,0.95,ALL,True,55009
13,7.0,-2.0,3.0,8.0,8.0,8.0,0.95,ALL,True,47472
13,7.0,-5.0,3.0,8.0,8.0,8.0,0.95,ALL,True,51514
13,7.0,0.0,8.0,8.0,32.0,16.0,0.95,DRC,False,7698
13,7.0,-1.0,8.0,8.0,32.0,16.0,0.95,DRC,False,953
13,7.0,-2.0,8.0,8.0,32.0,16.0,0.95,DRC,False,179
13,7.0,-3.0,8.0,8.0,32.0,16.0,0.95,DRC,False,106
13,7.0,-4.0,8.0,8.0,32.0,16.0,0.95,DRC,False,10
13,7.0,-5.0,8.0,8.0,32.0,16.0,0.95,DRC,False,10
13,7.0,-6.0,8.0,8.0,32.0,16.0,0.95,DRC,False,11
13,7.0,0.0,8.0,16.0,32.0,24.0,0.95,DRC,False,7
13,7.0,-1.0,8.0,16.0,32.0,24.0,0.95,DRC,False,6
13,7.0,-2.0,8.0,16.0,32.0,24.0,0.95,DRC,False,5
13,7.0,-3.0,8.0,16.0,32.0,24.0,0.95,DRC,False,5
13,7.0,-4.0,8.0,16.0,32.0,24.0,0.95,DRC,False,4
13,7.0,-5.0,8.0,16.0,32.0,32.0,0.95,DRC,False,4
13,7.0,-6.0,8.0,16.0,32.0,32.0,0.95,DRC,False,4
13,7.0,-3.0,8.0,8.0,32.0,32.0,0.95,ALL,False,1059
13,7.0,0.0,8.0,32.0,32.0,32.0,0.95,DRC,False,4
13,7.0,-1.0,8.0,32.0,32.0,32.0,0.95,DRC,False,3
13,7.0,-2.0,8.0,32.0,32.0,80.0,0.95,DRC,False,3
13,7.0,-3.0,8.0,32.0,32.0,80.0,0.95,DRC,False,3
13,7.0,-4.0,8.0,32.0,32.0,80.0,0.95,DRC,False,3
13,7.0,-5.0,8.0,8.0,32.0,80.0,0.95,NEARDRC,False,3
13,7.0,-6.0,8.0,32.0,32.0,80.0,0.95,DRC,False,3
13,5.0,-2.0,8.0,8.0,32.0,80.0,0.95,ALL,False,5
13,7.0,0.0,8.0,64.0,64.0,80.0,0.95,DRC,False,5
13,7.0,-1.0,8.0,64.0,64.0,80.0,0.95,DRC,False,5
13,7.0,-2.0,8.0,64.0,64.0,80.0,0.95,DRC,False,5
13,7.0,-3.0,8.0,64.0,64.0,80.0,0.95,DRC,False,4
13,7.0,-4.0,8.0,8.0,32.0,400.0,0.95,NEARDRC,False,4
13,7.0,-5.0,8.0,64.0,64.0,400.0,0.95,DRC,False,4
13,7.0,-6.0,8.0,64.0,64.0,400.0,0.95,DRC,False,4
13,3.0,-1.0,8.0,8.0,32.0,400.0,0.95,ALL,False,3
13,7.0,0.0,8.0,128.0,128.0,400.0,0.95,DRC,False,2
13,7.0,-1.0,8.0,128.0,128.0,400.0,0.95,DRC,False,2
13,7.0,-2.0,8.0,128.0,128.0,400.0,0.95,DRC,False,2
13,7.0,-3.0,8.0,8.0,32.0,400.0,0.95,NEARDRC,False,2
13,7.0,-4.0,8.0,128.0,128.0,400.0,0.95,DRC,False,2
13,7.0,-5.0,8.0,128.0,128.0,400.0,0.95,DRC,False,2
13,7.0,-6.0,8.0,128.0,128.0,800.0,0.99,DRC,False,2
13,3.0,-2.0,8.0,8.0,32.0,800.0,0.99,ALL,False,3
13,7.0,0.0,16.0,128.0,128.0,800.0,0.99,DRC,False,3
13,7.0,-1.0,16.0,128.0,128.0,800.0,0.99,DRC,False,2
13,7.0,-2.0,16.0,8.0,32.0,800.0,0.99,NEARDRC,False,2
13,7.0,-3.0,16.0,128.0,128.0,800.0,0.99,DRC,False,2
13,7.0,-4.0,16.0,128.0,128.0,800.0,0.99,DRC,False,2
13,7.0,-5.0,16.0,128.0,128.0,800.0,0.99,DRC,False,2
13,7.0,-6.0,16.0,128.0,128.0,800.0,0.99,DRC,False,2
13,3.0,0.0,8.0,8.0,32.0,800.0,0.99,ALL,False,2
13,7.0,0.0,32.0,256.0,256.0,800.0,0.999,DRC,False,2
13,7.0,-1.0,32.0,8.0,32.0,800.0,0.999,NEARDRC,False,2
13,7.0,-2.0,32.0,256.0,256.0,800.0,0.999,DRC,False,2
13,7.0,-3.0,32.0,256.0,256.0,800.0,0.999,DRC,False,2
13,7.0,-4.0,32.0,256.0,256.0,800.0,0.999,DRC,False,2
13,7.0,-5.0,32.0,256.0,256.0,800.0,0.999,DRC,False,2
13,7.0,-6.0,32.0,256.0,256.0,800.0,0.999,DRC,False,2
13,3.0,-1.0,8.0,8.0,32.0,800.0,0.999,ALL,False,2
13,7.0,0.0,64.0,8.0,32.0,800.0,0.999,NEARDRC,False,2
13,7.0,-1.0,64.0,512.0,512.0,800.0,0.999,DRC,False,2
13,7.0,-2.0,64.0,512.0,512.0,800.0,0.999,DRC,False,2
13,7.0,-3.0,64.0,512.0,512.0,800.0,0.999,DRC,False,2
13,7.0,-4.0,64.0,512.0,512.0,800.0,0.999,DRC,False,2
13,7.0,-5.0,64.0,512.0,512.0,800.0,0.999,DRC,False,2
13,7.0,-6.0,64.0,512.0,512.0,800.0,0.999,DRC,False,2
14,7.0,0.0,3.0,8.0,0.0,8.0,0.95,ALL,True,177521
14,7.0,-2.0,3.0,8.0,8.0,8.0,0.95,ALL,True,168983
14,7.0,-5.0,3.0,8.0,8.0,8.0,0.95,ALL,True,142289
14,7.0,0.0,8.0,8.0,32.0,16.0,0.95,DRC,False,54869
14,7.0,-1.0,8.0,8.0,32.0,16.0,0.95,DRC,False,10385
14,7.0,-2.0,8.0,8.0,32.0,16.0,0.95,DRC,False,1540
14,7.0,-3.0,8.0,8.0,32.0,16.0,0.95,DRC,False,790
14,7.0,-4.0,8.0,8.0,32.0,16.0,0.95,DRC,False,505
14,7.0,-5.0,8.0,8.0,32.0,16.0,0.95,DRC,False,72
14,7.0,-6.0,8.0,8.0,32.0,16.0,0.95,DRC,False,60
14,7.0,0.0,8.0,16.0,32.0,24.0,0.95,DRC,False,32
14,7.0,-1.0,8.0,16.0,32.0,24.0,0.95,DRC,False,24
14,7.0,-2.0,8.0,16.0,32.0,24.0,0.95,DRC,False,19
14,7.0,-3.0,8.0,16.0,32.0,24.0,0.95,DRC,False,18
14,7.0,-4.0,8.0,16.0,32.0,24.0,0.95,DRC,False,13
14,7.0,-5.0,8.0,16.0,32.0,32.0,0.95,DRC,False,11
14,7.0,-6.0,8.0,16.0,32.0,32.0,0.95,DRC,False,10
14,7.0,-3.0,8.0,8.0,32.0,32.0,0.95,ALL,False,11
14,7.0,0.0,8.0,32.0,32.0,32.0,0.95,DRC,False,5
14,7.0,-1.0,8.0,32.0,32.0,32.0,0.95,DRC,False,6
14,7.0,-2.0,8.0,32.0,32.0,80.0,0.95,DRC,False,1
14,7.0,-3.0,8.0,32.0,32.0,80.0,0.95,DRC,False,1
14,7.0,-4.0,8.0,32.0,32.0,80.0,0.95,DRC,False,1
14,7.0,-5.0,8.0,8.0,32.0,80.0,0.95,NEARDRC,False,1
14,7.0,-6.0,8.0,32.0,32.0,80.0,0.95,DRC,False,1
14,5.0,-2.0,8.0,8.0,32.0,80.0,0.95,ALL,False,1
14,7.0,0.0,8.0,64.0,64.0,80.0,0.95,DRC,False,1
14,7.0,-1.0,8.0,64.0,64.0,80.0,0.95,DRC,False,0
14,7.0,-2.0,8.0,64.0,64.0,80.0,0.95,DRC,False,0
14,7.0,-3.0,8.0,64.0,64.0,80.0,0.95,DRC,False,0
14,7.0,-4.0,8.0,8.0,32.0,400.0,0.95,NEARDRC,False,0
14,7.0,-5.0,8.0,64.0,64.0,400.0,0.95,DRC,False,0
14,7.0,-6.0,8.0,64.0,64.0,400.0,0.95,DRC,False,0
14,3.0,-1.0,8.0,8.0,32.0,400.0,0.95,ALL,False,0
14,7.0,0.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
14,7.0,-1.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
14,7.0,-2.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
14,7.0,-3.0,8.0,8.0,32.0,400.0,0.95,NEARDRC,False,0
14,7.0,-4.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
14,7.0,-5.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
14,7.0,-6.0,8.0,128.0,128.0,800.0,0.99,DRC,False,0
14,3.0,-2.0,8.0,8.0,32.0,800.0,0.99,ALL,False,0
14,7.0,0.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
14,7.0,-1.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
14,7.0,-2.0,16.0,8.0,32.0,800.0,0.99,NEARDRC,False,0
14,7.0,-3.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
14,7.0,-4.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
14,7.0,-5.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
14,7.0,-6.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
14,3.0,0.0,8.0,8.0,32.0,800.0,0.99,ALL,False,0
14,7.0,0.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
14,7.0,-1.0,32.0,8.0,32.0,800.0,0.999,NEARDRC,False,0
14,7.0,-2.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
14,7.0,-3.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
14,7.0,-4.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
14,7.0,-5.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
14,7.0,-6.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
14,3.0,-1.0,8.0,8.0,32.0,800.0,0.999,ALL,False,0
14,7.0,0.0,64.0,8.0,32.0,800.0,0.999,NEARDRC,False,0
14,7.0,-1.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
14,7.0,-2.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
14,7.0,-3.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
14,7.0,-4.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
14,7.0,-5.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
14,7.0,-6.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
15,7.0,0.0,3.0,8.0,0.0,8.0,0.95,ALL,True,117297
15,7.0,-2.0,3.0,8.0,8.0,8.0,0.95,ALL,True,97675
15,7.0,-5.0,3.0,8.0,8.0,8.0,0.95,ALL,True,94141
15,7.0,0.0,8.0,8.0,32.0,16.0,0.95,DRC,False,22881
15,7.0,-1.0,8.0,8.0,32.0,16.0,0.95,DRC,False,2915
15,7.0,-2.0,8.0,8.0,32.0,16.0,0.95,DRC,False,407
15,7.0,-3.0,8.0,8.0,32.0,16.0,0.95,DRC,False,69
15,7.0,-4.0,8.0,8.0,32.0,16.0,0.95,DRC,False,35
15,7.0,-5.0,8.0,8.0,32.0,16.0,0.95,DRC,False,24
15,7.0,-6.0,8.0,8.0,32.0,16.0,0.95,DRC,False,21
15,7.0,0.0,8.0,16.0,32.0,24.0,0.95,DRC,False,10
15,7.0,-1.0,8.0,16.0,32.0,24.0,0.95,DRC,False,10
15,7.0,-2.0,8.0,16.0,32.0,24.0,0.95,DRC,False,7
15,7.0,-3.0,8.0,16.0,32.0,24.0,0.95,DRC,False,1
15,7.0,-4.0,8.0,16.0,32.0,24.0,0.95,DRC,False,1
15,7.0,-5.0,8.0,16.0,32.0,32.0,0.95,DRC,False,0
15,7.0,-6.0,8.0,16.0,32.0,32.0,0.95,DRC,False,0
15,7.0,-3.0,8.0,8.0,32.0,32.0,0.95,ALL,False,0
15,7.0,0.0,8.0,32.0,32.0,32.0,0.95,DRC,False,0
15,7.0,-1.0,8.0,32.0,32.0,32.0,0.95,DRC,False,0
15,7.0,-2.0,8.0,32.0,32.0,80.0,0.95,DRC,False,0
15,7.0,-3.0,8.0,32.0,32.0,80.0,0.95,DRC,False,0
15,7.0,-4.0,8.0,32.0,32.0,80.0,0.95,DRC,False,0
15,7.0,-5.0,8.0,8.0,32.0,80.0,0.95,NEARDRC,False,0
15,7.0,-6.0,8.0,32.0,32.0,80.0,0.95,DRC,False,0
15,5.0,-2.0,8.0,8.0,32.0,80.0,0.95,ALL,False,0
15,7.0,0.0,8.0,64.0,64.0,80.0,0.95,DRC,False,0
15,7.0,-1.0,8.0,64.0,64.0,80.0,0.95,DRC,False,0
15,7.0,-2.0,8.0,64.0,64.0,80.0,0.95,DRC,False,0
15,7.0,-3.0,8.0,64.0,64.0,80.0,0.95,DRC,False,0
15,7.0,-4.0,8.0,8.0,32.0,400.0,0.95,NEARDRC,False,0
15,7.0,-5.0,8.0,64.0,64.0,400.0,0.95,DRC,False,0
15,7.0,-6.0,8.0,64.0,64.0,400.0,0.95,DRC,False,0
15,3.0,-1.0,8.0,8.0,32.0,400.0,0.95,ALL,False,0
15,7.0,0.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
15,7.0,-1.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
15,7.0,-2.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
15,7.0,-3.0,8.0,8.0,32.0,400.0,0.95,NEARDRC,False,0
15,7.0,-4.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
15,7.0,-5.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
15,7.0,-6.0,8.0,128.0,128.0,800.0,0.99,DRC,False,0
15,3.0,-2.0,8.0,8.0,32.0,800.0,0.99,ALL,False,0
15,7.0,0.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
15,7.0,-1.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
15,7.0,-2.0,16.0,8.0,32.0,800.0,0.99,NEARDRC,False,0
15,7.0,-3.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
15,7.0,-4.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
15,7.0,-5.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
15,7.0,-6.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
15,3.0,0.0,8.0,8.0,32.0,800.0,0.99,ALL,False,0
15,7.0,0.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
15,7.0,-1.0,32.0,8.0,32.0,800.0,0.999,NEARDRC,False,0
15,7.0,-2.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
15,7.0,-3.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
15,7.0,-4.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
15,7.0,-5.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
15,7.0,-6.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
15,3.0,-1.0,8.0,8.0,32.0,800.0,0.999,ALL,False,0
15,7.0,0.0,64.0,8.0,32.0,800.0,0.999,NEARDRC,False,0
15,7.0,-1.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
15,7.0,-2.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
15,7.0,-3.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
15,7.0,-4.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
15,7.0,-5.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
15,7.0,-6.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
16,7.0,0.0,3.0,8.0,0.0,8.0,0.95,ALL,True,325
16,7.0,-2.0,3.0,8.0,8.0,8.0,0.95,ALL,True,329
16,7.0,-5.0,3.0,8.0,8.0,8.0,0.95,ALL,True,157
16,7.0,0.0,8.0,8.0,32.0,16.0,0.95,DRC,False,15
16,7.0,-1.0,8.0,8.0,32.0,16.0,0.95,DRC,False,0
16,7.0,-2.0,8.0,8.0,32.0,16.0,0.95,DRC,False,0
16,7.0,-3.0,8.0,8.0,32.0,16.0,0.95,DRC,False,0
16,7.0,-4.0,8.0,8.0,32.0,16.0,0.95,DRC,False,0
16,7.0,-5.0,8.0,8.0,32.0,16.0,0.95,DRC,False,0
16,7.0,-6.0,8.0,8.0,32.0,16.0,0.95,DRC,False,0
16,7.0,0.0,8.0,16.0,32.0,24.0,0.95,DRC,False,0
16,7.0,-1.0,8.0,16.0,32.0,24.0,0.95,DRC,False,0
16,7.0,-2.0,8.0,16.0,32.0,24.0,0.95,DRC,False,0
16,7.0,-3.0,8.0,16.0,32.0,24.0,0.95,DRC,False,0
16,7.0,-4.0,8.0,16.0,32.0,24.0,0.95,DRC,False,0
16,7.0,-5.0,8.0,16.0,32.0,32.0,0.95,DRC,False,0
16,7.0,-6.0,8.0,16.0,32.0,32.0,0.95,DRC,False,0
16,7.0,-3.0,8.0,8.0,32.0,32.0,0.95,ALL,False,0
16,7.0,0.0,8.0,32.0,32.0,32.0,0.95,DRC,False,0
16,7.0,-1.0,8.0,32.0,32.0,32.0,0.95,DRC,False,0
16,7.0,-2.0,8.0,32.0,32.0,80.0,0.95,DRC,False,0
16,7.0,-3.0,8.0,32.0,32.0,80.0,0.95,DRC,False,0
16,7.0,-4.0,8.0,32.0,32.0,80.0,0.95,DRC,False,0
16,7.0,-5.0,8.0,8.0,32.0,80.0,0.95,NEARDRC,False,0
